exp_name,srx,srr
KD8_seq2_p3_sgRNA_33_S34_L002,SRX15541283,SRR19488387
KD8_seq2_p3_sgRNA_33_S34_L003,SRX15541284,SRR19488386
KD8_seq2_p3_sgRNA_33_S34_L001,SRX15541285,SRR19488385
KD8_seq2_p3_mRNA_35_S36_L003,SRX15541286,SRR19488384
KD8_seq1_p3_mRNA_23_S24_L001,SRX15541287,SRR19488383
KD8_seq1_p3_mRNA_24_S25_L004,SRX15541288,SRR19488382
KD8_seq2_p3_mRNA_35_S36_L002,SRX15541289,SRR19488381
KD8_seq1_p3_sgRNA_35_S36_L004,SRX15541290,SRR19488380
KD8_seq1_p3_sgRNA_35_S36_L002,SRX15541291,SRR19488379
KD8_seq1_p3_sgRNA_35_S36_L003,SRX15541292,SRR19488378
KD8_seq1_p3_sgRNA_35_S36_L001,SRX15541293,SRR19488377
KD8_seq2_p3_sgRNA_35_S36_L004,SRX15541294,SRR19488376
KD8_seq2_p3_sgRNA_35_S36_L003,SRX15541295,SRR19488375
KD8_seq2_p3_sgRNA_35_S36_L002,SRX15541296,SRR19488374
KD8_seq1_p3_sgRNA_38_S39_L003,SRX15541297,SRR19488373
KD8_seq2_p3_sgRNA_38_S39_L001,SRX15541298,SRR19488372
KD8_seq2_p3_sgRNA_38_S39_L002,SRX15541299,SRR19488371
KD8_seq2_p3_sgRNA_38_S39_L003,SRX15541300,SRR19488370
KD8_seq2_p3_sgRNA_38_S39_L004,SRX15541301,SRR19488369
KD8_seq1_p3_mRNA_40_S41_L003,SRX15541302,SRR19488368
KD8_seq2_p3_sgRNA_37_S38_L001,SRX15541303,SRR19488367
KD8_seq2_p3_sgRNA_37_S38_L002,SRX15541304,SRR19488366
KD8_seq2_p3_sgRNA_37_S38_L003,SRX15541305,SRR19488365
KD8_seq1_p3_sgRNA_24_S25_L002,SRX15541306,SRR19488364
KD8_seq1_p3_mRNA_39_S40_L004,SRX15541307,SRR19488363
KD8_seq2_p3_mRNA_39_S40_L003,SRX15541308,SRR19488362
KD8_seq2_p3_mRNA_39_S40_L002,SRX15541309,SRR19488361
KD8_seq2_p3_mRNA_39_S40_L001,SRX15541310,SRR19488360
KD8_seq2_p3_mRNA_39_S40_L004,SRX15541311,SRR19488359
KD8_seq1_p3_sgRNA_39_S40_L002,SRX15541312,SRR19488358
KD8_seq1_p3_sgRNA_39_S40_L003,SRX15541313,SRR19488357
KD8_seq1_p3_sgRNA_39_S40_L001,SRX15541314,SRR19488356
KD8_seq1_p3_sgRNA_39_S40_L004,SRX15541315,SRR19488355
KD8_seq2_p3_sgRNA_39_S40_L004,SRX15541316,SRR19488354
KD8_seq1_p3_sgRNA_24_S25_L001,SRX15541317,SRR19488353
KD8_seq2_p3_sgRNA_39_S40_L002,SRX15541318,SRR19488352
KD8_seq2_p3_sgRNA_39_S40_L003,SRX15541319,SRR19488351
KD8_seq2_p3_sgRNA_39_S40_L001,SRX15541320,SRR19488350
KD8_seq1_p3_mRNA_44_S45_L002,SRX15541321,SRR19488349
KD8_seq1_p3_mRNA_25_S26_L003,SRX15541322,SRR19488348
KD8_seq1_p3_mRNA_44_S45_L001,SRX15541323,SRR19488347
KD8_seq2_p3_mRNA_44_S45_L004,SRX15541324,SRR19488346
KD8_seq2_p3_mRNA_44_S45_L002,SRX15541325,SRR19488345
KD8_seq2_p3_mRNA_44_S45_L003,SRX15541326,SRR19488344
KD8_seq1_p3_sgRNA_44_S45_L004,SRX15541327,SRR19488343
KD8_seq1_p3_sgRNA_44_S45_L003,SRX15541328,SRR19488342
KD8_seq1_p3_sgRNA_44_S45_L002,SRX15541329,SRR19488341
KD8_seq1_p3_sgRNA_44_S45_L001,SRX15541330,SRR19488340
KD8_seq2_p3_sgRNA_44_S45_L004,SRX15541331,SRR19488339
KD8_seq1_p3_mRNA_25_S26_L002,SRX15541332,SRR19488338
KD8_seq2_p3_sgRNA_44_S45_L002,SRX15541333,SRR19488337
KD8_seq2_p3_sgRNA_44_S45_L003,SRX15541334,SRR19488336
KD8_seq2_p3_sgRNA_44_S45_L001,SRX15541335,SRR19488845
KD8_seq2_p3_sgRNA_43_S44_L004,SRX15541336,SRR19488844
KD8_seq2_p3_sgRNA_43_S44_L001,SRX15541337,SRR19488843
KD8_seq2_p3_sgRNA_43_S44_L003,SRX15541338,SRR19488842
KD8_seq2_p3_sgRNA_43_S44_L002,SRX15541339,SRR19488841
KD8_seq2_p3_mRNA_45_S46_L002,SRX15541340,SRR19488840
KD8_seq2_p3_mRNA_45_S46_L003,SRX15541341,SRR19488839
KD8_seq2_p3_mRNA_45_S46_L001,SRX15541342,SRR19488838
KD8_seq1_p3_mRNA_25_S26_L001,SRX15541343,SRR19488837
KD8_seq2_p3_mRNA_45_S46_L004,SRX15541344,SRR19488836
KD8_seq1_p3_sgRNA_45_S46_L001,SRX15541345,SRR19488835
KD8_seq1_p3_sgRNA_45_S46_L003,SRX15541346,SRR19488834
KD8_seq1_p3_sgRNA_45_S46_L002,SRX15541347,SRR19488833
KD8_seq1_p3_sgRNA_45_S46_L004,SRX15541348,SRR19488832
KD8_seq2_p3_sgRNA_45_S46_L001,SRX15541349,SRR19488831
KD8_seq2_p3_sgRNA_45_S46_L002,SRX15541350,SRR19488830
KD8_seq2_p3_sgRNA_45_S46_L003,SRX15541351,SRR19488829
KD8_seq2_p3_sgRNA_45_S46_L004,SRX15541352,SRR19488828
KD8_seq1_p3_mRNA_46_S47_L003,SRX15541353,SRR19488827
KD8_seq2_p3_mRNA_25_S26_L004,SRX15541354,SRR19488826
KD8_seq1_p3_mRNA_46_S47_L002,SRX15541355,SRR19488825
KD8_seq1_p3_mRNA_46_S47_L001,SRX15541356,SRR19488824
KD8_seq1_p3_mRNA_45_S46_L001,SRX15541357,SRR19488823
KD8_seq1_p3_mRNA_45_S46_L003,SRX15541358,SRR19488822
KD8_seq1_p3_mRNA_45_S46_L002,SRX15541359,SRR19488821
KD8_seq1_p3_mRNA_46_S47_L004,SRX15541360,SRR19488820
KD8_seq1_p3_mRNA_45_S46_L004,SRX15541361,SRR19488819
KD8_seq2_p3_mRNA_46_S47_L004,SRX15541362,SRR19488818
KD8_seq1_p3_sgRNA_47_S48_L001,SRX15541363,SRR19488817
KD8_seq1_p3_sgRNA_46_S47_L003,SRX15541364,SRR19488816
KD8_seq1_p3_sgRNA_46_S47_L002,SRX15541365,SRR19488815
KD8_seq1_p3_sgRNA_46_S47_L001,SRX15541366,SRR19488814
KD8_seq2_p3_mRNA_25_S26_L001,SRX15541367,SRR19488813
KD8_seq1_p3_sgRNA_46_S47_L004,SRX15541368,SRR19488812
KD8_seq2_p3_sgRNA_46_S47_L002,SRX15541369,SRR19488811
KD8_seq2_p3_sgRNA_46_S47_L003,SRX15541370,SRR19488810
KD8_seq2_p3_sgRNA_46_S47_L001,SRX15541371,SRR19488809
KD8_seq2_p3_sgRNA_46_S47_L004,SRX15541372,SRR19488808
KD8_seq1_p3_mRNA_47_S48_L004,SRX15541373,SRR19488807
KD8_seq1_p3_mRNA_47_S48_L002,SRX15541374,SRR19488806
KD8_seq1_p3_mRNA_47_S48_L003,SRX15541375,SRR19488805
KD8_seq1_p3_mRNA_47_S48_L001,SRX15541376,SRR19488804
KD8_seq2_p3_mRNA_47_S48_L004,SRX15541377,SRR19488803
KD8_seq2_p3_mRNA_25_S26_L002,SRX15541378,SRR19488802
KD8_seq2_p3_mRNA_47_S48_L001,SRX15541379,SRR19488801
KD8_seq2_p3_mRNA_47_S48_L003,SRX15541380,SRR19488800
KD8_seq2_p3_mRNA_47_S48_L002,SRX15541381,SRR19488799
KD8_seq1_p3_sgRNA_48_S49_L004,SRX15541382,SRR19488798
KD8_seq1_p3_sgRNA_47_S48_L004,SRX15541383,SRR19488797
KD8_seq1_p3_sgRNA_47_S48_L002,SRX15541384,SRR19488796
KD8_seq2_p3_mRNA_46_S47_L001,SRX15541385,SRR19488795
KD8_seq1_p3_sgRNA_47_S48_L003,SRX15541386,SRR19488794
KD8_seq2_p3_mRNA_46_S47_L002,SRX15541387,SRR19488793
KD8_seq2_p3_mRNA_46_S47_L003,SRX15541388,SRR19488792
KD8_seq1_p3_mRNA_49_S50_L002,SRX15541389,SRR19488791
KD8_seq2_p3_sgRNA_47_S48_L004,SRX15541390,SRR19488790
KD8_seq2_p3_sgRNA_47_S48_L003,SRX15541391,SRR19488789
KD8_seq2_p3_sgRNA_47_S48_L002,SRX15541392,SRR19488788
KD8_seq1_p3_mRNA_49_S50_L003,SRX15541393,SRR19488787
KD8_seq1_p3_mRNA_49_S50_L001,SRX15541394,SRR19488786
KD8_seq2_p3_mRNA_49_S50_L004,SRX15541395,SRR19488785
KD8_seq2_p3_mRNA_49_S50_L001,SRX15541396,SRR19488784
KD8_seq2_p3_mRNA_49_S50_L002,SRX15541397,SRR19488783
KD8_seq2_p3_mRNA_49_S50_L003,SRX15541398,SRR19488782
KD8_seq1_p3_sgRNA_49_S50_L003,SRX15541399,SRR19488781
KD8_seq1_p3_sgRNA_49_S50_L002,SRX15541400,SRR19488780
KD8_seq2_p3_sgRNA_49_S50_L001,SRX15541401,SRR19488779
KD8_seq1_p3_sgRNA_25_S26_L003,SRX15541402,SRR19488778
KD8_seq2_p3_sgRNA_49_S50_L003,SRX15541403,SRR19488777
KD8_seq2_p3_sgRNA_49_S50_L002,SRX15541404,SRR19488776
KD8_seq2_p3_sgRNA_49_S50_L004,SRX15541405,SRR19488775
KD8_seq1_p3_mRNA_50_S51_L002,SRX15541406,SRR19488774
KD8_seq1_p3_mRNA_50_S51_L003,SRX15541407,SRR19488773
KD8_seq1_p3_mRNA_50_S51_L001,SRX15541408,SRR19488772
KD8_seq1_p3_mRNA_50_S51_L004,SRX15541409,SRR19488771
KD8_seq2_p3_mRNA_50_S51_L001,SRX15541410,SRR19488770
KD8_seq2_p3_mRNA_50_S51_L003,SRX15541411,SRR19488769
KD8_seq2_p3_mRNA_50_S51_L002,SRX15541412,SRR19488768
KD8_seq1_p3_sgRNA_25_S26_L002,SRX15541413,SRR19488767
KD8_seq2_p3_mRNA_50_S51_L004,SRX15541414,SRR19488766
KD8_seq1_p3_sgRNA_25_S26_L001,SRX15541415,SRR19488765
KD8_seq2_p3_sgRNA_50_S51_L001,SRX15541416,SRR19488764
KD8_seq1_p3_mRNA_55_S56_L002,SRX15541417,SRR19488763
KD8_seq1_p3_mRNA_55_S56_L001,SRX15541418,SRR19488762
KD8_seq2_p3_mRNA_23_S24_L004,SRX15541419,SRR19488761
KD8_seq1_p3_mRNA_26_S27_L001,SRX15541420,SRR19488760
KD8_seq1_p3_mRNA_54_S55_L004,SRX15541421,SRR19488759
KD8_seq1_p3_sgRNA_55_S56_L004,SRX15541422,SRR19488758
KD8_seq1_p3_sgRNA_55_S56_L003,SRX15541423,SRR19488757
KD8_seq1_p3_sgRNA_55_S56_L002,SRX15541424,SRR19488756
KD8_seq1_p3_sgRNA_55_S56_L001,SRX15541425,SRR19488755
KD8_seq2_p3_sgRNA_55_S56_L004,SRX15541426,SRR19488754
KD8_seq2_p3_sgRNA_55_S56_L002,SRX15541427,SRR19488753
KD8_seq2_p3_sgRNA_55_S56_L003,SRX15541428,SRR19488752
KD8_seq2_p3_sgRNA_55_S56_L001,SRX15541429,SRR19488751
KD8_seq1_p3_mRNA_56_S57_L004,SRX15541430,SRR19488750
KD8_seq1_p3_mRNA_26_S27_L003,SRX15541431,SRR19488749
KD8_seq2_p3_sgRNA_54_S55_L002,SRX15541432,SRR19488748
KD8_seq2_p3_sgRNA_54_S55_L003,SRX15541433,SRR19488747
KD8_seq2_p3_sgRNA_54_S55_L004,SRX15541434,SRR19488746
KD8_seq2_p3_mRNA_55_S56_L004,SRX15541435,SRR19488745
KD8_seq2_p3_mRNA_55_S56_L001,SRX15541436,SRR19488744
KD8_seq2_p3_mRNA_55_S56_L002,SRX15541437,SRR19488743
KD8_seq1_p3_mRNA_26_S27_L002,SRX15541438,SRR19488742
KD8_seq2_p3_mRNA_55_S56_L003,SRX15541439,SRR19488741
KD8_seq2_p3_mRNA_56_S57_L001,SRX15541440,SRR19488740
KD8_seq2_p3_mRNA_60_S61_L002,SRX15541441,SRR19488739
KD8_seq2_p3_mRNA_23_S24_L002,SRX15541442,SRR19488738
KD8_seq1_p3_sgRNA_26_S27_L001,SRX15541443,SRR19488737
KD8_seq2_p3_mRNA_60_S61_L001,SRX15541444,SRR19488736
KD8_seq1_p3_sgRNA_60_S61_L004,SRX15541445,SRR19488735
KD8_seq1_p3_sgRNA_60_S61_L002,SRX15541446,SRR19488734
KD8_seq1_p3_sgRNA_60_S61_L003,SRX15541447,SRR19488733
KD8_seq1_p3_sgRNA_60_S61_L001,SRX15541448,SRR19488732
KD8_seq2_p3_sgRNA_60_S61_L002,SRX15541449,SRR19488731
KD8_seq2_p3_sgRNA_60_S61_L003,SRX15541450,SRR19488730
KD8_seq2_p3_sgRNA_60_S61_L001,SRX15541451,SRR19488729
KD8_seq2_p3_sgRNA_60_S61_L004,SRX15541452,SRR19488728
KD8_seq1_p3_mRNA_61_S62_L002,SRX15541453,SRR19488727
KD8_seq2_p3_sgRNA_26_S27_L003,SRX15541454,SRR19488726
KD8_seq1_p3_mRNA_61_S62_L003,SRX15541455,SRR19488725
KD8_seq1_p3_mRNA_61_S62_L001,SRX15541456,SRR19488724
KD8_seq1_p3_mRNA_61_S62_L004,SRX15541457,SRR19488723
KD8_seq1_p3_mRNA_60_S61_L004,SRX15541458,SRR19488722
KD8_seq1_p3_mRNA_60_S61_L001,SRX15541459,SRR19488721
KD8_seq1_p3_mRNA_60_S61_L002,SRX15541460,SRR19488720
KD8_seq2_p3_mRNA_61_S62_L002,SRX15541461,SRR19488719
KD8_seq1_p3_sgRNA_62_S63_L004,SRX15541462,SRR19488718
KD8_seq2_p3_mRNA_61_S62_L004,SRX15541463,SRR19488717
KD8_seq1_p3_sgRNA_61_S62_L001,SRX15541464,SRR19488716
KD8_seq2_p3_sgRNA_62_S63_L001,SRX15541465,SRR19488715
KD8_seq1_p3_mRNA_63_S64_L003,SRX15541466,SRR19488714
KD8_seq1_p3_mRNA_63_S64_L001,SRX15541467,SRR19488713
KD8_seq1_p3_mRNA_63_S64_L004,SRX15541468,SRR19488712
KD8_seq2_p3_mRNA_63_S64_L001,SRX15541469,SRR19488711
KD8_seq2_p3_mRNA_63_S64_L002,SRX15541470,SRR19488710
KD8_seq2_p3_mRNA_63_S64_L003,SRX15541471,SRR19488709
KD8_seq2_p3_mRNA_63_S64_L004,SRX15541472,SRR19488708
KD8_seq1_p3_sgRNA_63_S64_L001,SRX15541473,SRR19488707
KD8_seq1_p3_mRNA_27_S28_L001,SRX15541474,SRR19488706
KD8_seq1_p3_sgRNA_63_S64_L003,SRX15541475,SRR19488705
KD8_seq1_p3_sgRNA_63_S64_L002,SRX15541476,SRR19488704
KD8_seq1_p3_sgRNA_63_S64_L004,SRX15541477,SRR19488703
KD8_seq2_p3_sgRNA_63_S64_L004,SRX15541478,SRR19488702
KD8_seq2_p3_sgRNA_63_S64_L001,SRX15541479,SRR19488701
KD8_seq2_p3_sgRNA_63_S64_L003,SRX15541480,SRR19488700
KD8_seq2_p3_sgRNA_63_S64_L002,SRX15541481,SRR19488699
KD8_seq1_p3_sgRNA_62_S63_L002,SRX15541482,SRR19488698
KD8_seq1_p3_sgRNA_62_S63_L003,SRX15541483,SRR19488697
KD8_seq1_p3_sgRNA_62_S63_L001,SRX15541484,SRR19488696
KD8_seq1_p3_mRNA_64_S65_L002,SRX15541485,SRR19488695
KD8_seq1_p3_mRNA_64_S65_L003,SRX15541486,SRR19488694
KD8_seq1_p3_mRNA_27_S28_L002,SRX15541487,SRR19488693
KD8_seq1_p3_mRNA_64_S65_L004,SRX15541488,SRR19488692
KD8_seq2_p3_sgRNA_65_S66_L001,SRX15541489,SRR19488691
KD8_seq2_p3_sgRNA_65_S66_L002,SRX15541490,SRR19488690
KD8_seq2_p3_sgRNA_65_S66_L003,SRX15541491,SRR19488689
KD8_seq2_p3_sgRNA_65_S66_L004,SRX15541492,SRR19488688
KD8_seq1_p3_mRNA_66_S67_L003,SRX15541493,SRR19488687
KD8_seq2_p3_mRNA_27_S28_L003,SRX15541494,SRR19488686
KD8_seq1_p3_mRNA_66_S67_L002,SRX15541495,SRR19488685
KD8_seq1_p3_mRNA_66_S67_L001,SRX15541496,SRR19488684
KD8_seq1_p3_mRNA_66_S67_L004,SRX15541497,SRR19488683
KD8_seq2_p3_mRNA_66_S67_L001,SRX15541498,SRR19488682
KD8_seq2_p3_mRNA_66_S67_L002,SRX15541499,SRR19488681
KD8_seq2_p3_mRNA_66_S67_L003,SRX15541500,SRR19488680
KD8_seq2_p3_mRNA_66_S67_L004,SRX15541501,SRR19488679
KD8_seq2_p3_mRNA_65_S66_L004,SRX15541502,SRR19488678
KD8_seq2_p3_mRNA_65_S66_L001,SRX15541503,SRR19488677
KD8_seq2_p3_mRNA_65_S66_L003,SRX15541504,SRR19488676
KD8_seq2_p3_mRNA_23_S24_L003,SRX15541505,SRR19488675
KD8_seq2_p3_mRNA_27_S28_L002,SRX15541506,SRR19488674
KD8_seq1_p3_sgRNA_66_S67_L004,SRX15541507,SRR19488673
KD8_seq2_p3_sgRNA_66_S67_L002,SRX15541508,SRR19488672
KD8_seq2_p3_sgRNA_66_S67_L003,SRX15541509,SRR19488671
KD8_seq2_p3_sgRNA_66_S67_L001,SRX15541510,SRR19488670
KD8_seq2_p3_sgRNA_66_S67_L004,SRX15541511,SRR19488669
KD8_seq1_p3_mRNA_67_S68_L004,SRX15541512,SRR19488668
KD8_seq1_p3_mRNA_67_S68_L002,SRX15541513,SRR19488667
KD8_seq1_p3_mRNA_67_S68_L003,SRX15541514,SRR19488666
KD8_seq1_p3_mRNA_67_S68_L001,SRX15541515,SRR19488665
KD8_seq2_p3_mRNA_67_S68_L004,SRX15541516,SRR19488664
KD8_seq2_p3_mRNA_27_S28_L001,SRX15541517,SRR19488663
KD8_seq2_p3_mRNA_67_S68_L001,SRX15541518,SRR19488662
KD8_seq2_p3_mRNA_67_S68_L003,SRX15541519,SRR19488661
KD8_seq2_p3_mRNA_67_S68_L002,SRX15541520,SRR19488660
KD8_seq1_p3_sgRNA_67_S68_L004,SRX15541521,SRR19488659
KD8_seq1_p3_sgRNA_67_S68_L002,SRX15541522,SRR19488658
KD8_seq1_p3_sgRNA_67_S68_L003,SRX15541523,SRR19488657
KD8_seq1_p3_sgRNA_66_S67_L003,SRX15541524,SRR19488656
KD8_seq1_p3_sgRNA_66_S67_L002,SRX15541525,SRR19488655
KD8_seq1_p3_sgRNA_67_S68_L001,SRX15541526,SRR19488654
KD8_seq1_p3_sgRNA_66_S67_L001,SRX15541527,SRR19488653
KD8_seq2_p3_sgRNA_67_S68_L002,SRX15541528,SRR19488652
KD8_seq2_p3_mRNA_27_S28_L004,SRX15541529,SRR19488651
KD8_seq2_p3_sgRNA_67_S68_L001,SRX15541530,SRR19488650
KD8_seq1_p3_mRNA_68_S69_L004,SRX15541531,SRR19488649
KD8_seq1_p3_mRNA_68_S69_L002,SRX15541532,SRR19488648
KD8_seq1_p3_mRNA_68_S69_L003,SRX15541533,SRR19488647
KD8_seq1_p3_mRNA_68_S69_L001,SRX15541534,SRR19488646
KD8_seq2_p3_mRNA_68_S69_L004,SRX15541535,SRR19488645
KD8_seq2_p3_mRNA_68_S69_L001,SRX15541536,SRR19488644
KD8_seq1_p3_mRNA_71_S72_L001,SRX15541537,SRR19488643
KD8_seq1_p3_mRNA_71_S72_L004,SRX15541538,SRR19488642
KD8_seq2_p3_mRNA_71_S72_L001,SRX15541539,SRR19488641
KD8_seq2_p3_mRNA_71_S72_L002,SRX15541540,SRR19488640
KD8_seq2_p3_mRNA_71_S72_L003,SRX15541541,SRR19488639
KD8_seq2_p3_mRNA_71_S72_L004,SRX15541542,SRR19488638
KD8_seq2_p3_mRNA_70_S71_L004,SRX15541543,SRR19488637
KD8_seq2_p3_mRNA_70_S71_L002,SRX15541544,SRR19488636
KD8_seq2_p3_mRNA_70_S71_L003,SRX15541545,SRR19488635
KD8_seq2_p3_sgRNA_27_S28_L002,SRX15541546,SRR19488634
KD8_seq1_p3_sgRNA_71_S72_L004,SRX15541547,SRR19488633
KD8_seq2_p3_sgRNA_71_S72_L002,SRX15541548,SRR19488632
KD8_seq2_p3_sgRNA_71_S72_L003,SRX15541549,SRR19488631
KD8_seq2_p3_sgRNA_71_S72_L001,SRX15541550,SRR19488630
KD8_seq2_p3_sgRNA_71_S72_L004,SRX15541551,SRR19488629
KD8_seq1_p3_mRNA_72_S73_L004,SRX15541552,SRR19488628
KD8_seq1_p3_mRNA_72_S73_L002,SRX15541553,SRR19488627
KD8_seq1_p3_mRNA_72_S73_L003,SRX15541554,SRR19488626
KD8_seq1_p3_mRNA_72_S73_L001,SRX15541555,SRR19488625
KD8_seq2_p3_mRNA_72_S73_L004,SRX15541556,SRR19488624
KD8_seq2_p3_sgRNA_27_S28_L003,SRX15541557,SRR19488623
KD8_seq2_p3_mRNA_72_S73_L001,SRX15541558,SRR19488622
KD8_seq2_p3_mRNA_72_S73_L003,SRX15541559,SRR19488621
KD8_seq2_p3_mRNA_72_S73_L002,SRX15541560,SRR19488620
KD8_seq1_p3_mRNA_79_S80_L004,SRX15541561,SRR19488619
KD8_seq2_p3_mRNA_79_S80_L001,SRX15541562,SRR19488618
KD8_seq2_p3_mRNA_79_S80_L003,SRX15541563,SRR19488617
KD8_seq2_p3_mRNA_79_S80_L002,SRX15541564,SRR19488616
KD8_seq2_p3_mRNA_79_S80_L004,SRX15541565,SRR19488615
KD8_seq1_p3_sgRNA_79_S80_L002,SRX15541566,SRR19488614
KD8_seq1_p3_sgRNA_79_S80_L003,SRX15541567,SRR19488613
KD8_seq2_p3_sgRNA_80_S81_L002,SRX15541568,SRR19488612
KD8_seq1_p3_sgRNA_79_S80_L001,SRX15541569,SRR19488611
KD8_seq1_p3_sgRNA_79_S80_L004,SRX15541570,SRR19488610
KD8_seq2_p3_sgRNA_79_S80_L003,SRX15541571,SRR19488609
KD8_seq1_p3_sgRNA_28_S29_L001,SRX15541572,SRR19488608
KD8_seq2_p3_sgRNA_79_S80_L002,SRX15541573,SRR19488607
KD8_seq2_p3_sgRNA_79_S80_L001,SRX15541574,SRR19488606
KD8_seq2_p3_sgRNA_79_S80_L004,SRX15541575,SRR19488605
KD8_seq2_p3_sgRNA_78_S79_L001,SRX15541576,SRR19488604
KD8_seq2_p3_sgRNA_78_S79_L003,SRX15541577,SRR19488603
KD8_seq2_p3_sgRNA_78_S79_L002,SRX15541578,SRR19488602
KD8_seq1_p3_mRNA_80_S81_L002,SRX15541579,SRR19488601
KD8_seq1_p3_mRNA_80_S81_L004,SRX15541580,SRR19488600
KD8_seq2_p3_mRNA_80_S81_L002,SRX15541581,SRR19488599
KD8_seq2_p3_mRNA_80_S81_L003,SRX15541582,SRR19488598
KD8_seq2_p3_mRNA_80_S81_L001,SRX15541583,SRR19488597
KD8_seq1_p3_sgRNA_28_S29_L004,SRX15541584,SRR19488596
KD8_seq2_p3_mRNA_80_S81_L004,SRX15541585,SRR19488595
KD8_seq1_p3_sgRNA_80_S81_L001,SRX15541586,SRR19488594
KD8_seq1_p3_sgRNA_80_S81_L003,SRX15541587,SRR19488593
KD8_seq1_p3_sgRNA_80_S81_L002,SRX15541588,SRR19488592
KD8_seq1_p3_sgRNA_80_S81_L004,SRX15541589,SRR19488591
KD8_seq1_p3_mRNA_94_S95_L004,SRX15541602,SRR19489112
RD7_seq1_RPE1_sgRNA_1_4_S197_L003,SRX15541603,SRR19489111
RD7_seq1_RPE1_sgRNA_1_3_S141_L004,SRX15541604,SRR19489110
KD8_seq1_p3_sgRNA_86_S87_L002,SRX15541605,SRR19489109
RD7_seq1_RPE1_sgRNA_1_1_S29_L003,SRX15541606,SRR19489108
RD7_seq1_RPE1_sgRNA_1_2_S85_L003,SRX15541607,SRR19489107
RD7_seq1_RPE1_sgRNA_1_2_S85_L002,SRX15541608,SRR19489106
RD7_seq1_RPE1_sgRNA_1_1_S29_L001,SRX15541609,SRR19489105
RD7_seq1_RPE1_sgRNA_1_4_S197_L001,SRX15541610,SRR19489104
RD7_seq1_RPE1_sgRNA_1_2_S85_L004,SRX15541611,SRR19489103
RD7_seq1_RPE1_sgRNA_1_3_S141_L001,SRX15541612,SRR19489102
RD7_seq1_RPE1_sgRNA_1_3_S141_L002,SRX15541613,SRR19489101
RD7_seq1_RPE1_sgRNA_1_4_S197_L004,SRX15541614,SRR19489100
RD7_seq1_RPE1_sgRNA_1_3_S141_L003,SRX15541615,SRR19489099
RD7_seq1_RPE1_mRNA_1_3_S113_L004,SRX15541616,SRR19489098
RD7_seq1_RPE1_mRNA_1_2_S57_L004,SRX15541617,SRR19489097
RD7_seq1_RPE1_sgRNA_1_4_S197_L002,SRX15541618,SRR19489096
KD8_seq1_p3_sgRNA_85_S86_L002,SRX15541619,SRR19489095
KD8_seq1_p3_sgRNA_86_S87_L003,SRX15541620,SRR19489094
RD7_seq1_RPE1_sgRNA_2_1_S30_L004,SRX15541621,SRR19489093
RD7_seq1_RPE1_sgRNA_1_1_S29_L004,SRX15541622,SRR19489092
RD7_seq1_RPE1_mRNA_2_2_S58_L004,SRX15541623,SRR19489091
RD7_seq1_RPE1_mRNA_2_4_S170_L003,SRX15541624,SRR19489090
RD7_seq1_RPE1_mRNA_2_3_S114_L003,SRX15541625,SRR19489089
RD7_seq1_RPE1_mRNA_2_1_S2_L003,SRX15541626,SRR19489088
RD7_seq1_RPE1_sgRNA_2_3_S142_L002,SRX15541627,SRR19489087
KD8_seq2_p3_sgRNA_86_S87_L003,SRX15541628,SRR19489086
RD7_seq1_RPE1_sgRNA_3_3_S143_L001,SRX15541629,SRR19489085
RD7_seq1_RPE1_sgRNA_3_3_S143_L002,SRX15541630,SRR19489084
RD7_seq1_RPE1_sgRNA_2_2_S86_L002,SRX15541631,SRR19489083
RD7_seq1_RPE1_mRNA_3_1_S3_L001,SRX15541632,SRR19489082
RD7_seq1_RPE1_mRNA_3_3_S115_L003,SRX15541633,SRR19489081
RD7_seq1_RPE1_mRNA_3_4_S171_L003,SRX15541634,SRR19489080
RD7_seq1_RPE1_mRNA_3_3_S115_L002,SRX15541635,SRR19489079
RD7_seq1_RPE1_mRNA_3_4_S171_L002,SRX15541636,SRR19489078
RD7_seq1_RPE1_mRNA_3_4_S171_L001,SRX15541637,SRR19489077
RD7_seq1_RPE1_mRNA_3_3_S115_L001,SRX15541638,SRR19489076
KD8_seq2_p3_sgRNA_86_S87_L004,SRX15541639,SRR19489075
RD7_seq1_RPE1_mRNA_3_1_S3_L003,SRX15541640,SRR19489074
RD7_seq1_RPE1_mRNA_3_1_S3_L002,SRX15541641,SRR19489073
RD7_seq1_RPE1_mRNA_3_2_S59_L004,SRX15541642,SRR19489072
RD7_seq1_RPE1_mRNA_3_2_S59_L002,SRX15541643,SRR19489071
RD7_seq1_RPE1_mRNA_3_1_S3_L004,SRX15541644,SRR19489070
RD7_seq1_RPE1_sgRNA_2_4_S198_L004,SRX15541645,SRR19489069
RD7_seq1_RPE1_sgRNA_2_2_S86_L001,SRX15541646,SRR19489068
RD7_seq1_RPE1_sgRNA_2_1_S30_L002,SRX15541647,SRR19489067
RD7_seq1_RPE1_mRNA_3_2_S59_L003,SRX15541648,SRR19489066
RD7_seq1_RPE1_mRNA_3_3_S115_L004,SRX15541649,SRR19489065
RD7_seq1_RPE1_mRNA_3_2_S59_L001,SRX15541650,SRR19489064
RD7_seq1_RPE1_sgRNA_4_3_S144_L003,SRX15541651,SRR19489063
RD7_seq1_RPE1_sgRNA_4_1_S32_L001,SRX15541652,SRR19489062
